J,8,7,5/26/2016,0.5
J,8,7,5/27/2016,0.375
J,8,7,5/31/2016,
J,8,7,6/1/2016,1.0
J,8,8,5/17/2016,
J,8,8,5/19/2016,0.2727272727272727
J,8,8,5/26/2016,
J,8,8,5/27/2016,0.0
J,8,9,5/17/2016,0.3333333333333333
J,8,9,5/19/2016,0.6153846153846154
J,8,9,5/24/2016,0.05
J,8,9,5/26/2016,0.7
J,8,9,5/27/2016,0.42857142857142855
J,8,9,5/31/2016,0.09090909090909091
J,8,9,6/1/2016,0.3333333333333333
